143,138,117,0,226,0,0,0,257,0,263,0,231,0,0,161,0,256,0
193,0,116,0,273,0,0,0,0,408,0,278,0,106,118,108,0,192,0
96,111,109,0,226,0,0,0,0,0,518,0,247,0,237,0,87,161,0
86,118,123,0,269,0,0,0,0,0,463,0,270,0,217,0,82,164,0
121,116,148,0,0,265,0,0,284,0,231,0,148,128,0,134,0,217,0
132,0,129,0,324,0,0,0,0,0,0,538,0,289,0,195,66,119,0
134,119,139,0,239,0,0,0,290,0,209,0,140,124,0,157,0,241,0
116,121,97,0,204,0,0,0,0,495,0,163,128,124,0,126,0,218,1
65,103,90,0,249,0,0,0,0,0,0,677,0,215,100,86,74,133,1
133,95,0,233,0,0,0,0,0,0,0,0,791,210,0,103,125,102,0
179,92,0,214,0,0,0,0,0,0,0,687,183,0,166,0,96,175,0
141,123,123,0,244,0,0,0,314,0,222,0,111,125,0,136,0,253,0
132,109,0,0,338,0,0,0,0,0,0,556,0,312,0,125,116,104,0
152,109,0,0,320,0,0,0,0,0,503,0,308,0,87,76,86,151,0
100,73,0,306,0,0,0,0,0,0,0,0,792,0,267,0,155,99,0
140,57,0,291,0,0,0,0,0,0,0,0,768,0,280,53,74,129,0
176,67,0,242,0,0,0,0,0,0,0,673,0,240,68,77,95,154,0
154,125,62,182,0,0,0,0,0,473,170,75,140,0,0,156,0,255,0
126,142,133,0,218,0,0,0,0,340,218,0,137,121,0,132,0,225,0
136,109,0,0,334,0,0,0,0,0,538,0,0,292,0,198,67,118,0
114,114,0,0,346,0,0,0,0,0,537,0,0,324,0,173,73,111,0
187,0,121,0,260,0,0,0,0,0,482,219,0,106,108,118,0,191,0
122,111,117,0,250,0,0,0,0,361,214,0,116,131,0,147,0,223,0
133,135,0,144,0,223,0,0,269,200,0,0,281,0,0,158,0,249,0
155,127,107,0,216,0,0,0,326,0,205,0,234,0,0,158,0,264,0
144,108,108,0,261,0,0,0,311,0,222,0,231,0,0,156,0,251,0
184,0,128,0,0,310,0,0,0,0,430,226,0,113,113,0,115,173,0
133,138,0,152,0,226,0,0,252,0,213,0,141,136,0,151,0,250,0
112,109,115,0,271,0,0,0,0,351,245,0,0,259,0,111,0,219,0
123,112,121,0,259,0,0,0,325,0,238,0,143,129,0,119,0,223,0
116,127,133,0,240,0,0,0,333,0,234,0,0,273,0,125,0,211,0
139,131,0,173,0,192,0,0,244,238,0,0,266,0,0,154,0,255,0
69,117,113,0,254,0,0,0,0,0,567,0,0,268,102,87,81,134,1
84,108,97,0,266,0,0,0,0,0,513,0,262,0,214,0,87,161,1
149,71,0,0,268,0,0,0,0,0,0,715,0,256,0,161,58,114,1
97,66,0,0,331,0,0,0,0,0,0,0,762,0,333,0,92,111,0
104,60,0,0,323,0,0,0,0,0,0,0,790,0,0,317,106,92,0
88,80,0,0,344,0,0,0,0,0,0,0,769,0,0,326,95,90,0
138,110,131,0,256,0,0,0,291,0,233,0,133,132,0,139,0,229,0
78,101,108,0,260,0,0,0,0,0,545,0,275,0,113,93,76,143,0
118,74,0,239,0,0,0,0,0,0,0,0,828,0,251,72,74,136,0
118,84,0,0,302,0,0,0,0,0,0,684,0,295,0,79,132,98,0
126,79,0,0,313,0,0,0,0,0,0,599,0,335,0,105,129,106,0
112,107,0,0,297,0,0,0,0,0,0,623,0,280,0,196,63,114,0
110,78,0,0,343,0,0,0,0,0,0,660,0,0,316,0,156,129,0
143,128,0,162,0,211,0,206,0,215,0,163,169,0,0,131,0,264,0
150,0,122,0,304,0,0,0,0,0,521,0,292,0,115,83,76,129,0
159,97,0,0,287,0,0,0,0,0,537,0,300,0,98,85,73,156,0
178,75,0,0,306,0,0,0,0,0,535,0,300,0,74,112,75,137,0
92,105,112,0,254,0,0,0,0,0,478,0,269,98,106,0,99,179,0
121,113,100,0,252,0,0,0,0,391,0,250,0,220,0,136,0,209,0
112,122,142,0,238,0,0,0,0,372,0,228,0,148,113,120,0,197,0
131,126,0,173,0,231,0,0,225,216,0,0,164,166,0,126,0,234,0
138,125,0,157,0,228,0,0,257,207,0,0,154,142,0,143,0,241,0
132,155,0,140,0,216,0,0,246,199,0,0,158,144,0,151,0,251,0
124,141,0,158,0,230,0,0,247,0,210,0,165,137,0,141,0,239,0
129,135,141,0,0,248,0,0,302,0,236,0,134,118,0,122,0,227,0
144,137,122,0,232,0,0,0,253,217,0,123,138,0,0,157,0,269,0
136,138,0,148,0,212,0,0,275,0,235,0,141,126,0,137,0,244,0
105,111,153,0,0,275,0,0,0,350,0,257,0,145,110,0,105,181,0
148,134,134,0,224,0,0,0,261,0,226,0,171,140,0,127,0,227,0
133,141,135,0,0,222,0,0,246,223,0,0,163,147,0,134,0,248,0
106,114,96,0,282,0,0,0,0,404,0,275,0,120,110,95,0,190,0
152,87,0,0,352,0,0,0,0,0,505,0,0,345,0,138,78,135,0
124,73,0,0,341,0,0,0,0,0,579,0,0,364,0,94,113,104,0
144,94,0,0,329,0,0,0,0,0,500,0,305,0,113,85,80,142,0
104,124,114,0,264,0,0,0,0,363,0,288,0,117,108,115,0,195,0
138,133,116,0,234,0,0,0,286,193,0,127,158,0,0,157,0,250,0
107,127,149,0,0,255,0,0,309,0,260,0,0,156,120,116,0,193,0
139,126,146,0,0,239,0,0,279,0,220,0,138,123,0,143,0,239,0
129,151,0,181,0,228,0,0,207,179,0,145,172,0,0,150,0,250,0
126,146,0,139,0,229,0,0,268,0,230,0,152,147,0,124,0,231,0
102,122,144,0,0,253,0,0,319,0,263,0,0,172,132,94,0,191,0
103,136,120,0,249,0,0,0,0,342,252,0,110,137,0,124,0,219,0
123,130,120,0,240,0,0,0,336,0,224,0,115,148,0,124,0,232,0
138,143,0,146,0,235,0,0,262,0,239,0,119,131,0,131,0,248,0
174,0,170,0,0,269,0,0,0,409,0,255,0,0,248,0,104,163,0
139,140,115,0,227,0,0,0,266,233,0,0,140,146,0,147,0,239,0
115,120,137,0,0,260,0,0,0,376,0,242,0,140,103,102,0,197,0
115,102,120,0,246,0,0,0,0,396,0,272,0,141,99,106,0,195,0
109,108,124,0,265,0,0,0,0,383,0,267,0,127,108,109,0,192,0
142,148,0,171,0,206,0,0,211,195,0,0,177,146,0,136,0,260,0
110,108,167,0,0,244,0,0,314,0,252,0,0,166,116,110,0,205,0
107,128,144,0,0,244,0,0,0,341,0,260,0,140,122,106,0,200,0
79,118,113,0,285,0,0,0,0,403,0,285,0,0,263,0,85,161,0
92,116,132,0,260,0,0,0,0,400,0,287,0,122,127,0,87,169,0
89,113,88,0,301,0,0,0,0,401,0,297,0,119,99,0,101,184,0
138,77,0,0,321,0,0,0,0,0,0,603,0,299,0,179,62,113,0
190,0,117,0,287,0,0,0,0,0,476,0,270,0,119,99,79,155,0
119,111,115,0,262,0,0,0,0,398,0,251,0,94,117,112,0,213,0
187,0,132,0,252,0,0,0,0,439,0,277,0,0,240,0,100,165,0
115,104,125,0,257,0,0,0,346,0,231,0,144,130,0,117,0,223,0
100,129,0,175,0,228,0,0,0,344,0,281,0,0,282,0,94,159,0
134,118,140,0,237,0,0,0,288,0,229,0,121,125,0,145,0,255,0
110,114,126,0,0,278,0,0,0,350,0,257,0,119,112,125,0,201,0
103,126,139,0,0,264,0,0,0,373,0,261,0,136,111,0,98,181,0
196,0,123,0,272,0,0,0,0,422,0,279,0,0,215,0,101,184,0
110,110,103,0,283,0,0,0,0,366,0,248,0,211,0,131,0,230,0
196,0,109,0,300,0,0,0,0,0,440,0,274,0,198,0,92,183,0
112,89,0,0,351,0,0,0,0,0,0,586,0,363,0,87,58,146,0
74,83,0,0,339,0,0,0,0,0,0,0,721,0,360,0,118,97,0
111,120,0,0,294,0,0,0,0,0,0,629,0,341,0,0,167,130,0
163,0,126,0,262,0,0,0,0,0,538,0,309,0,0,201,59,134,0
116,122,123,0,0,276,0,0,0,356,0,248,0,132,106,107,0,206,0
164,124,0,173,0,203,0,190,161,0,140,0,169,0,183,0,0,285,0
123,122,156,0,0,243,0,0,270,0,225,0,147,135,0,138,0,233,0
108,107,137,0,245,0,0,0,0,400,0,231,0,224,0,124,0,216,0
146,144,0,148,0,215,0,220,0,200,0,135,158,0,143,0,0,283,0
167,122,141,0,0,229,0,0,260,194,0,0,273,0,0,160,0,246,0
108,110,152,0,0,262,0,0,0,359,0,254,0,138,110,110,0,189,0
165,0,104,0,256,0,0,0,0,0,0,607,0,255,113,80,82,130,0
51,0,0,0,460,0,0,0,0,0,0,0,751,0,0,435,0,95,0
124,50,0,322,0,0,0,0,0,0,0,667,0,324,0,126,70,109,0
221,50,0,0,314,0,0,0,369,0,0,303,67,107,0,138,0,223,0
213,54,0,0,290,0,0,0,0,466,0,258,0,162,0,140,0,209,0
171,57,0,0,317,0,0,0,0,0,540,0,309,0,139,0,98,161,0
150,62,0,0,327,0,0,0,0,0,0,603,0,303,59,78,85,125,0
184,0,134,0,208,0,0,0,0,0,532,225,0,0,252,0,90,167,0
42,88,0,0,408,0,0,0,0,0,0,0,752,0,0,389,0,113,0
113,131,135,0,0,274,0,0,0,363,0,250,0,146,118,0,91,171,0
103,84,0,0,415,0,0,0,0,0,0,573,0,0,409,0,102,106,0
99,67,0,0,402,0,0,0,0,0,0,637,0,0,410,0,77,100,0
106,79,0,0,347,0,0,0,0,0,0,0,708,0,352,0,95,105,0
67,69,0,0,388,0,0,0,0,0,0,0,746,0,0,331,72,119,0
121,0,148,0,0,333,0,0,0,0,0,573,0,305,0,100,77,135,0
146,0,147,0,0,330,0,0,0,0,456,0,296,0,0,205,77,135,0
73,0,0,0,445,0,0,0,0,0,0,0,0,788,0,0,407,79,0
39,74,0,0,427,0,0,0,0,0,0,0,712,0,0,401,0,139,0
115,65,0,0,379,0,0,0,0,0,0,568,0,362,0,78,62,163,0
160,59,0,0,359,0,0,0,0,0,484,0,346,0,60,77,102,145,0
186,58,0,268,0,0,0,0,0,0,567,0,286,45,98,0,118,166,0
130,79,0,221,0,0,0,0,0,0,0,0,862,0,189,126,69,116,0
126,95,0,225,0,0,0,0,0,0,0,0,820,0,252,0,143,131,0
220,0,104,0,261,0,0,0,0,392,0,262,73,111,0,143,0,226,0
100,66,0,0,341,0,0,0,0,0,0,672,0,0,347,71,56,139,0
80,0,0,0,440,0,0,0,0,0,0,0,719,0,0,436,0,117,0
89,67,0,0,361,0,0,0,0,0,0,608,0,353,0,130,71,113,0
160,75,0,0,352,0,0,0,0,440,0,0,341,0,166,0,112,146,0
144,178,0,0,279,0,0,0,332,0,275,0,72,123,0,151,0,238,0
128,158,0,247,0,0,0,0,0,518,0,226,0,78,114,137,0,186,0
132,0,0,259,0,0,0,0,0,0,0,0,0,948,0,227,98,128,0
122,113,94,0,204,0,0,0,0,464,0,205,120,122,0,130,0,218,0
137,124,106,0,169,0,0,0,0,437,160,93,125,0,0,173,0,268,0
56,71,0,0,427,0,0,0,0,0,0,0,655,0,0,419,0,164,0
72,91,0,0,389,0,0,0,0,0,0,0,656,0,383,0,85,116,0
141,100,0,0,360,0,0,0,0,0,0,531,0,345,0,138,62,115,0
150,82,0,0,285,0,0,0,0,0,0,647,0,289,0,126,78,135,0
110,111,0,0,374,0,0,0,0,0,0,581,0,0,340,75,104,97,0
86,52,0,0,447,0,0,0,0,0,0,606,0,0,0,451,60,90,0
110,67,0,0,0,435,0,0,0,0,0,527,0,0,422,0,110,121,0
140,105,0,0,346,0,0,0,0,0,497,0,0,351,0,168,60,125,0
193,0,149,0,0,284,0,0,0,395,0,0,295,0,151,99,73,153,0
116,87,0,266,0,0,0,0,0,0,0,0,782,0,263,73,102,103,0
69,0,0,404,0,0,0,0,0,0,0,0,0,865,0,0,383,71,0
162,0,139,0,0,324,0,0,0,0,467,0,0,311,0,175,75,139,0
161,0,145,0,0,311,0,0,0,0,478,0,282,0,0,213,67,135,0
105,94,0,0,347,0,0,0,0,0,0,566,0,351,0,124,58,147,0
119,122,116,0,264,0,0,0,318,0,267,0,0,153,135,94,0,204,1
105,126,148,0,0,251,0,0,0,334,0,255,0,142,133,97,0,201,1
109,126,135,0,0,258,0,0,301,0,242,0,0,169,148,98,0,206,1
107,143,0,148,0,223,0,0,277,0,274,0,0,287,0,114,0,219,1
84,122,131,0,0,270,0,0,0,407,0,0,301,0,165,93,69,150,1
109,129,0,171,0,265,0,0,267,0,252,0,0,168,117,108,0,206,0
119,105,129,0,262,0,0,0,330,0,0,274,0,143,100,121,0,209,0
97,124,124,0,0,278,0,0,0,357,0,259,0,145,122,0,99,187,1
90,109,120,0,0,296,0,0,0,389,0,298,0,0,256,0,73,161,1
119,99,161,0,245,0,0,0,311,0,244,0,135,132,0,127,0,219,0
193,0,140,0,266,0,0,0,0,393,0,263,0,143,114,0,96,184,0
86,108,105,0,272,0,0,0,0,445,0,0,345,0,130,75,76,150,0
62,107,141,0,0,301,0,0,0,0,461,0,320,0,0,195,75,130,0
157,0,174,0,0,315,0,0,0,0,413,0,293,0,0,245,64,131,0
153,0,125,0,293,0,0,0,0,0,518,0,295,0,0,212,72,124,0
93,107,138,0,259,0,0,0,0,422,0,268,0,0,254,0,84,167,1
103,149,0,158,0,221,0,0,0,332,233,0,0,145,149,102,0,200,1
93,100,147,0,0,284,0,0,0,410,0,249,0,0,253,0,80,176,1
94,103,140,0,248,0,0,0,0,430,0,261,0,134,112,0,94,176,0
103,107,139,0,248,0,0,0,345,0,256,0,0,150,114,113,0,217,0
105,116,151,0,0,252,0,0,316,0,263,0,0,166,129,99,0,195,0
101,137,0,157,0,236,0,0,0,329,0,256,0,150,119,110,0,197,0
100,106,152,0,0,288,0,0,0,336,0,263,0,120,138,95,0,194,1
159,0,124,0,0,324,0,0,0,0,466,0,0,334,0,198,69,118,0
101,118,160,0,0,260,0,0,0,323,0,290,0,150,114,0,96,180,0
121,0,152,0,0,322,0,0,0,0,0,535,0,325,0,128,75,134,0
111,140,133,0,0,245,0,0,287,0,251,0,0,171,152,100,0,202,1
114,112,160,0,0,271,0,0,284,0,246,0,0,162,159,95,0,189,1
144,0,125,0,319,0,0,0,0,0,527,0,0,337,0,173,58,109,0
96,123,151,0,0,260,0,0,0,356,0,281,0,135,116,0,99,175,0
127,148,0,141,0,225,0,0,295,0,246,0,140,143,0,110,0,217,0
180,0,146,0,0,304,0,0,0,0,411,0,271,0,137,109,82,152,0
127,0,128,0,306,0,0,0,0,0,0,576,0,325,0,101,127,102,0
85,81,0,0,0,430,0,0,0,0,0,540,0,0,407,0,130,119,0
112,0,0,0,417,0,0,0,0,0,0,0,683,0,0,400,92,88,0
55,0,0,326,0,0,0,0,0,0,0,0,0,1007,0,0,300,104,0
164,97,0,0,280,0,0,0,0,0,0,629,0,254,0,178,66,124,1
81,108,174,0,0,296,0,0,0,0,388,0,271,0,146,95,82,151,1
110,102,154,0,215,0,0,0,0,0,464,257,0,0,237,0,75,178,1
141,0,218,0,0,0,0,0,0,0,0,0,915,0,269,0,129,120,1
110,90,0,241,0,0,0,0,0,0,0,731,0,298,0,114,61,147,0
74,78,0,0,336,0,0,0,0,0,0,0,774,0,316,0,129,85,0
77,96,0,289,0,0,0,0,0,0,0,0,0,856,0,271,119,84,0
152,125,105,0,217,0,0,0,293,205,0,118,129,0,163,0,0,285,0
84,65,0,313,0,0,0,0,0,0,0,0,775,0,290,59,64,142,0
158,39,0,0,340,0,0,0,0,0,555,0,0,328,55,72,96,149,0
75,92,0,269,0,0,0,0,0,0,0,0,819,0,286,0,160,91,1
130,80,0,244,0,0,0,0,0,0,0,0,804,0,237,79,116,102,1
92,63,0,329,0,0,0,0,0,0,0,0,0,832,0,269,111,96,0
89,71,0,293,0,0,0,0,0,0,0,0,769,0,280,69,65,156,0
117,96,0,233,0,0,0,0,0,0,0,0,784,221,0,170,67,104,0
109,101,137,0,234,0,0,0,0,414,0,264,0,108,108,127,0,190,0
137,107,0,0,350,0,0,0,0,0,0,587,0,272,0,158,63,118,0
91,107,0,0,333,0,0,0,0,0,0,0,717,0,334,0,116,94,0
121,119,0,0,325,0,0,0,0,0,0,555,0,347,0,106,119,100,0
128,104,125,0,236,0,0,0,322,0,242,0,162,128,0,120,0,225,0
71,89,0,0,316,0,0,0,0,0,0,0,806,0,0,308,103,99,0
84,129,0,0,342,0,0,0,0,0,0,0,675,0,327,0,115,120,0
49,92,0,0,349,0,0,0,0,0,0,0,0,879,0,282,0,141,0
101,74,0,0,311,0,0,0,0,0,0,0,757,0,301,0,129,119,0
198,66,0,190,0,0,0,0,0,0,0,698,169,72,82,0,131,186,0
66,96,0,0,337,0,0,0,0,0,0,0,789,0,0,329,0,175,0
132,101,0,0,292,0,0,0,0,0,0,0,700,237,0,143,70,117,0
129,184,0,0,250,0,0,0,0,449,0,218,99,123,0,133,0,207,0
155,0,118,0,292,0,0,0,0,0,534,0,281,0,115,80,77,140,0
139,94,0,0,299,0,0,0,0,0,0,633,0,274,0,153,73,127,0
150,56,0,209,0,0,0,0,0,0,0,783,0,266,0,137,71,120,0
116,84,0,259,0,0,0,0,0,0,0,728,0,276,0,98,131,100,0
143,95,0,0,326,0,0,0,0,0,0,636,0,218,0,168,79,127,0
198,0,102,0,246,0,0,0,0,0,497,0,264,97,86,110,0,192,0
164,113,0,0,251,0,0,0,0,0,0,602,220,0,112,85,92,153,0
152,83,0,244,0,0,0,0,0,0,0,658,0,270,92,78,75,140,0
137,0,132,0,283,0,0,0,0,0,531,0,0,331,0,209,52,117,0
83,113,0,0,364,0,0,0,0,0,0,0,653,0,328,0,139,112,0
110,86,0,290,0,0,0,0,0,0,0,0,768,0,275,0,136,127,0
111,70,0,249,0,0,0,0,0,0,0,0,852,0,226,88,61,135,0
74,69,0,232,0,0,0,0,0,0,0,0,0,983,0,232,109,93,0
219,0,117,0,225,0,0,0,0,457,0,197,92,125,0,135,0,225,0
114,0,0,0,386,0,0,0,0,0,0,0,0,857,0,305,0,130,0
69,105,0,0,399,0,0,0,0,0,0,0,648,0,336,0,120,115,0
131,83,0,264,0,0,0,0,0,0,0,0,755,0,240,150,63,106,0
166,0,103,0,288,0,0,0,0,0,519,0,303,0,117,82,69,145,0
75,103,0,0,327,0,0,0,0,0,0,624,0,370,0,0,188,105,0
123,99,0,0,330,0,0,0,0,0,517,0,0,364,0,191,61,107,0
136,0,123,0,274,0,0,0,0,0,0,596,240,0,110,105,76,132,0
136,88,0,233,0,0,0,0,0,0,0,745,0,251,0,171,58,110,0
182,0,108,0,228,0,0,0,0,0,577,0,228,0,193,0,101,175,0
62,63,0,315,0,0,0,0,0,0,0,0,0,869,0,292,99,92,0
81,106,0,0,335,0,0,0,0,0,0,643,0,0,357,0,141,129,0
85,65,0,0,399,0,0,0,0,0,0,646,0,0,391,0,82,124,0
97,0,0,353,0,0,0,0,0,0,0,0,837,0,0,349,42,114,0
113,0,0,0,369,0,0,0,0,0,0,0,785,0,0,340,80,105,0
84,57,0,0,376,0,0,0,0,0,0,676,0,0,353,0,116,130,1
105,78,0,284,0,0,0,0,0,0,0,738,0,0,281,78,71,157,1
72,112,111,0,215,0,0,0,0,0,0,615,226,0,108,117,74,142,0
165,0,124,0,0,319,0,0,0,0,0,537,0,294,0,187,51,115,0
153,0,130,0,0,347,0,0,0,0,0,530,0,290,0,173,65,104,1
94,105,150,0,0,289,0,0,0,393,0,0,285,0,141,99,80,156,1
104,107,135,0,0,281,0,0,0,370,0,263,0,146,93,101,0,192,1
84,113,163,0,0,292,0,0,0,360,0,279,0,0,254,0,85,162,1
172,0,144,0,0,306,0,0,0,0,415,0,282,0,130,103,83,157,1
158,0,128,0,0,316,0,0,0,0,469,0,309,0,0,217,68,127,1
154,103,0,0,335,0,0,0,0,0,494,0,0,321,0,188,62,135,1
145,102,0,0,357,0,0,0,0,0,506,0,0,326,0,175,56,125,1
145,71,0,0,373,0,0,0,0,0,519,0,0,380,0,76,123,105,1
113,77,0,0,397,0,0,0,0,0,0,562,0,352,0,77,114,100,1
112,65,0,0,389,0,0,0,0,0,0,587,0,0,384,0,124,131,1
110,81,0,0,338,0,0,0,0,0,0,635,0,299,0,91,134,104,0
158,0,129,0,275,0,0,0,0,0,509,0,296,0,130,74,78,143,0
134,140,135,0,0,225,0,0,277,0,224,0,150,140,0,135,0,232,0
115,138,0,154,0,232,0,0,289,0,228,0,0,300,0,120,0,216,0
162,0,150,0,0,281,0,0,0,0,472,0,274,0,150,86,78,139,1
83,101,122,0,0,312,0,0,0,0,435,0,296,0,118,113,74,138,1
185,0,143,0,263,0,0,0,0,0,445,0,299,0,116,104,77,160,1
140,0,119,0,292,0,0,0,0,0,558,0,0,322,0,191,55,115,1
56,115,110,0,301,0,0,0,0,0,0,554,0,296,0,114,137,109,0
73,106,140,0,0,282,0,0,0,0,450,0,271,0,159,107,62,142,0
156,0,139,0,296,0,0,0,0,427,0,0,317,0,155,105,68,129,0
107,109,147,0,245,0,0,0,0,365,0,279,0,132,104,109,0,195,0
101,102,156,0,0,291,0,0,0,374,0,255,0,0,245,0,96,172,0
96,102,136,0,275,0,0,0,0,359,0,287,0,0,260,0,92,185,0
124,112,151,0,0,250,0,0,317,0,245,0,0,164,121,103,0,205,0
176,0,129,0,0,316,0,0,0,408,0,264,0,0,174,87,80,158,1
71,102,155,0,0,300,0,0,0,0,412,0,273,0,238,0,78,163,1
121,108,0,0,260,0,0,0,0,0,0,651,0,306,0,183,54,109,0
111,94,0,0,282,0,0,0,0,0,0,680,0,0,342,0,163,120,0
158,0,118,0,287,0,0,0,0,0,538,0,0,309,0,209,54,119,0
94,64,0,291,0,0,0,0,0,0,0,0,0,864,253,0,114,112,0
90,64,0,264,0,0,0,0,0,0,0,0,0,898,0,274,93,109,0
135,0,0,298,0,0,0,0,0,0,0,0,867,0,0,309,85,98,0
109,78,0,281,0,0,0,0,0,0,0,0,749,0,297,84,61,133,0
122,86,0,255,0,0,0,0,0,0,0,724,0,0,303,92,60,150,0
116,67,0,0,365,0,0,0,0,0,569,0,0,365,0,91,121,98,0
103,88,0,0,292,0,0,0,0,0,0,685,0,323,0,86,117,98,0
153,73,0,247,0,0,0,0,0,0,0,709,0,244,0,190,59,117,1
135,95,0,0,263,0,0,0,0,0,0,710,0,256,0,160,58,115,1
132,92,0,0,334,0,0,0,0,0,0,578,0,326,0,153,61,116,0
113,84,0,0,334,0,0,0,0,0,0,618,0,346,0,124,66,107,0
136,97,0,262,0,0,0,0,0,0,0,661,0,267,73,76,73,147,0
104,102,96,0,262,0,0,0,0,0,521,0,244,72,105,0,107,179,0
174,0,102,0,286,0,0,0,0,0,542,0,266,0,114,78,91,139,0
81,0,0,300,0,0,0,0,0,0,0,0,890,0,0,330,78,113,0
72,72,0,276,0,0,0,0,0,0,0,0,871,0,279,0,124,98,0
120,115,0,0,321,0,0,0,0,0,0,591,0,298,0,169,66,112,0
114,0,0,288,0,0,0,0,0,0,0,0,0,933,0,331,0,126,0
136,89,0,0,281,0,0,0,0,0,0,616,0,288,0,188,65,129,0
137,129,127,0,211,0,0,0,289,198,0,114,157,0,0,165,0,265,0
123,138,0,154,0,232,0,0,274,0,215,0,161,145,0,131,0,219,0
146,0,0,0,635,0,0,0,138,32,0,0,0,839,0,0,0,2,0
58,0,264,0,0,0,0,0,0,0,0,0,0,1004,0,245,68,153,0
215,0,132,0,260,0,0,0,0,385,0,239,0,130,109,126,0,196,0
61,82,0,320,0,0,0,0,0,0,0,0,820,0,0,321,87,101,0
68,81,0,0,345,0,0,0,0,0,0,0,754,0,0,360,0,184,0
114,182,0,0,243,0,0,0,0,0,516,202,0,194,0,123,0,218,0
232,70,0,172,0,0,0,0,0,0,590,171,74,109,0,147,0,227,0
122,114,109,0,206,0,0,0,0,444,171,0,120,111,0,153,0,242,0
74,0,0,291,0,0,0,0,0,0,0,0,0,943,0,301,66,117,0
62,0,273,0,0,0,0,0,0,0,0,0,939,0,0,319,82,117,0
149,109,74,173,0,0,0,0,0,485,159,80,137,0,0,164,0,262,0
153,118,93,164,0,0,0,0,0,467,155,95,117,0,0,168,0,262,0
200,56,0,0,294,0,0,0,0,0,503,0,295,54,86,0,122,182,0
116,180,0,0,305,0,0,0,0,387,0,295,0,90,97,121,0,201,0
143,137,0,145,0,242,0,0,281,0,241,0,125,110,0,139,0,229,0
125,109,91,0,274,0,0,0,0,405,0,238,0,224,0,129,0,197,0
157,53,0,0,366,0,0,0,0,439,0,0,370,0,73,91,84,159,0
147,52,0,0,407,0,0,0,0,0,444,0,0,410,0,124,78,130,0
170,53,0,0,349,0,0,0,0,0,485,0,320,0,151,0,108,156,0
164,60,0,0,304,0,0,0,0,0,560,0,293,0,160,0,96,155,0
97,114,0,0,298,0,0,0,0,0,0,689,0,0,314,85,47,148,0
77,74,0,240,0,0,0,0,0,0,0,0,0,966,0,257,67,111,0
95,85,0,0,315,0,0,0,0,0,0,0,721,0,325,0,151,100,0
102,101,0,0,359,0,0,0,0,0,0,0,672,0,338,0,114,106,0
131,104,0,0,294,0,0,0,0,0,572,0,0,294,0,212,69,116,0
104,109,0,0,377,0,0,0,0,0,0,576,0,0,351,0,175,100,0
93,84,0,0,401,0,0,0,0,0,0,557,0,0,414,0,127,116,0
186,83,0,0,333,0,0,0,0,0,441,0,364,0,81,79,69,156,0
106,102,0,0,367,0,0,0,0,0,0,581,0,341,0,100,57,138,0
